Time,root.test.d5.s1,root.test.d5.s2,root.test.d5.s3
2021-06-11 15:38:56,0,0.0,0.0
2021-06-11 15:38:58,0,0.0,0.0
2021-06-11 15:39:00,0,0.0,0.0
2021-06-11 15:39:50,0,0.0,0.0
2021-06-11 15:42:03,0,0.0,0.0
2021-06-11 15:44:08,0,0.0,0.0
2021-06-11 15:44:37,0,0.0,0.0
2021-06-11 15:44:45,0,0.0,0.0
2021-06-11 15:44:48,0,0.0,0.0
2021-06-11 15:44:59,0,0.0,0.0
2021-06-11 15:46:27,0,0.0,0.0
2021-06-11 15:48:14,0,0.0,0.0
2021-06-11 15:49:30,0,0.0,0.0
2021-06-11 15:51:37,0,0.0,0.0
2021-06-11 15:51:45,0,0.0,0.0
2021-06-11 15:53:47,0,0.0,0.0
2021-06-11 15:54:47,0,0.0,0.0
2021-06-11 15:54:58,0,0.0,0.0
2021-06-11 15:57:43,0,0.0,0.0
2021-06-11 15:58:05,0,0.0,0.0
2021-06-11 15:59:27,0,0.0,0.0
2021-06-11 15:59:30,0,0.0,0.0
2021-06-11 15:59:41,0,0.0,0.0
2021-06-11 16:01:21,0,0.0,0.0
2021-06-11 16:01:23,0,0.0,0.0
2021-06-11 16:02:04,0,0.0,0.0
2021-06-11 16:05:02,0,0.0,0.0
2021-06-11 16:06:31,0,0.0,0.0
2021-06-11 16:08:24,0,0.0,0.0
2021-06-11 16:08:32,0,0.0,0.0
2021-06-11 16:08:35,0,0.0,0.0
2021-06-11 16:08:46,0,0.0,0.0
2021-06-11 16:09:39,0,0.0,0.0
2021-06-11 16:10:10,0,0.0,0.0
2021-06-11 16:10:12,0,0.0,0.0
2021-06-11 16:10:19,0,0.0,0.0
2021-06-11 16:10:42,0,0.0,0.0
2021-06-11 16:10:48,0,0.0,0.0
2021-06-11 16:10:50,0,0.0,0.0
2021-06-11 16:11:03,0,0.0,0.0
2021-06-11 16:11:26,0,0.0,0.0
2021-06-11 16:12:04,0,0.0,0.0
2021-06-11 16:12:43,0,0.0,0.0
2021-06-11 16:16:59,0,0.0,0.0
2021-06-11 16:27:32,0,0.0,0.0
2021-06-11 16:31:18,0,0.0,0.0
2021-06-11 16:35:28,0,0.0,0.0
2021-06-11 16:35:43,0,0.0,0.0
2021-06-11 16:36:27,0,0.0,0.0
2021-06-11 16:38:29,0,0.0,0.0
2021-06-11 16:38:36,0,0.0,0.0
2021-06-11 16:38:39,0,0.0,0.0
2021-06-11 16:38:45,0,0.0,0.0
2021-06-11 16:39:00,0,0.0,0.0
2021-06-11 16:39:02,0,0.0,0.0
2021-06-11 16:39:05,0,0.0,0.0
2021-06-11 16:39:16,0,0.0,0.0
2021-06-11 16:40:18,0,0.0,0.0
2021-06-11 16:40:58,0,0.0,0.0
2021-06-11 16:41:01,0,0.0,0.0
2021-06-11 16:41:12,0,0.0,0.0
2021-06-11 16:41:15,0,0.0,0.0
2021-06-11 16:41:17,0,0.0,0.0
2021-06-11 16:41:20,0,0.0,0.0
2021-06-11 16:41:30,0,0.0,0.0
2021-06-11 16:41:41,0,0.0,0.0
2021-06-11 16:41:44,0,0.0,0.0
2021-06-11 16:41:56,0,0.0,0.0
2021-06-11 16:42:39,0,0.0,0.0
2021-06-11 16:42:46,0,0.0,0.0
2021-06-11 16:42:52,0,0.0,0.0
2021-06-11 16:42:57,0,0.0,0.0
2021-06-11 16:43:23,0,0.0,0.0
2021-06-11 16:43:27,0,0.0,0.0
2021-06-11 16:43:36,0,0.0,0.0
2021-06-11 16:43:38,0,0.0,0.0
2021-06-11 16:44:19,0,0.0,0.0
2021-06-11 16:44:21,0,0.0,0.0
2021-06-11 16:44:23,0,0.0,0.0
2021-06-11 16:44:47,0,0.0,0.0
2021-06-11 16:44:53,0,0.0,0.0
2021-06-11 16:44:55,0,0.0,0.0
2021-06-11 16:45:02,0,0.0,0.0
2021-06-11 16:45:04,0,0.0,0.0
2021-06-11 16:45:10,0,0.0,0.0
2021-06-11 16:45:13,0,0.0,0.0
2021-06-11 16:45:15,0,0.0,0.0
2021-06-11 16:45:18,0,0.0,0.0
2021-06-11 16:45:24,0,0.0,0.0
2021-06-11 16:45:27,0,0.0,0.0
2021-06-11 16:45:29,0,0.0,0.0
2021-06-11 16:45:52,0,0.0,0.0
2021-06-11 16:46:08,0,0.0,0.0
2021-06-11 16:48:00,0,0.0,0.0
2021-06-11 16:48:07,0,0.0,0.0
2021-06-11 16:48:18,0,0.0,0.0
2021-06-11 16:48:20,0,0.0,0.0
2021-06-11 16:48:23,0,0.0,0.0
2021-06-11 16:48:31,0,0.0,0.0
2021-06-11 16:48:33,0,0.0,0.0
2021-06-11 16:48:35,0,0.0,0.0
2021-06-11 16:49:51,0,0.0,0.0
2021-06-11 16:50:34,0,0.0,0.0
2021-06-11 16:50:58,0,0.0,0.0
2021-06-11 16:52:19,0,0.0,0.0
2021-06-11 16:52:23,0,0.0,0.0
2021-06-11 16:52:26,0,0.0,0.0
2021-06-11 16:52:28,0,0.0,0.0
2021-06-11 16:52:31,0,0.0,0.0
2021-06-11 16:52:41,0,0.0,0.0
2021-06-11 16:52:44,0,0.0,0.0
2021-06-11 16:52:46,0,0.0,0.0
2021-06-11 16:53:00,0,0.0,0.0
2021-06-11 16:53:11,0,0.0,0.0
2021-06-11 16:53:13,0,0.0,0.0
2021-06-11 16:53:15,0,0.0,0.0
2021-06-11 16:53:27,0,0.0,0.0
2021-06-11 16:53:39,0,0.0,0.0
2021-06-11 16:53:45,0,0.0,0.0
2021-06-11 16:53:47,0,0.0,0.0
2021-06-11 16:54:23,0,0.0,0.0
2021-06-11 16:54:25,0,0.0,0.0
2021-06-11 16:54:32,0,0.0,0.0
2021-06-11 16:54:43,0,0.0,0.0
2021-06-11 16:55:33,0,0.0,0.0
2021-06-11 16:55:42,0,0.0,0.0
2021-06-11 16:55:45,0,0.0,0.0
2021-06-11 16:55:47,0,0.0,0.0
2021-06-11 16:55:53,0,0.0,0.0
2021-06-11 16:56:01,0,0.0,0.0
2021-06-11 16:56:28,0,0.0,0.0
2021-06-11 16:56:58,0,0.0,0.0
2021-06-11 16:57:00,0,0.0,0.0
2021-06-11 16:57:12,0,0.0,0.0
2021-06-11 16:59:40,0,0.0,0.0
2021-06-11 17:01:07,0,0.0,0.0
2021-06-11 17:01:17,0,0.0,0.0
2021-06-11 17:01:50,0,0.0,0.0
2021-06-11 17:02:04,0,0.0,0.0
2021-06-11 17:02:43,0,0.0,0.0
2021-06-11 17:02:50,0,0.0,0.0
2021-06-11 17:03:13,0,0.0,0.0
2021-06-11 17:03:15,0,0.0,0.0
2021-06-11 17:03:20,0,0.0,0.0
2021-06-11 17:03:30,0,0.0,0.0
2021-06-11 17:03:32,0,0.0,0.0
2021-06-11 17:03:34,0,0.0,0.0
2021-06-11 17:03:41,0,0.0,0.0
2021-06-11 17:03:43,0,0.0,0.0
2021-06-11 17:03:45,0,0.0,0.0
2021-06-11 17:03:52,0,0.0,0.0
2021-06-11 17:03:54,0,0.0,0.0
2021-06-11 17:03:56,0,0.0,0.0
2021-06-11 17:03:59,0,0.0,0.0
2021-06-11 17:04:23,0,0.0,0.0
2021-06-11 17:04:26,0,0.0,0.0
2021-06-11 17:04:33,0,0.0,0.0
2021-06-11 17:04:35,0,0.0,0.0
2021-06-11 17:04:38,0,0.0,0.0
2021-06-11 17:04:43,0,0.0,0.0
2021-06-11 17:04:46,0,0.0,0.0
2021-06-11 17:04:48,0,0.0,0.0
2021-06-11 17:04:50,0,0.0,0.0
2021-06-11 17:04:53,0,0.0,0.0
2021-06-11 17:04:56,0,0.0,0.0
2021-06-11 17:04:59,0,0.0,0.0
2021-06-11 17:05:01,0,0.0,0.0
2021-06-11 17:05:03,0,0.0,0.0
2021-06-11 17:05:05,0,0.0,0.0
2021-06-11 17:05:08,0,0.0,0.0
2021-06-11 17:05:11,0,0.0,0.0
2021-06-11 17:05:15,0,0.0,0.0
2021-06-11 17:05:17,0,0.0,0.0
2021-06-11 17:05:19,0,0.0,0.0
2021-06-11 17:05:34,0,0.0,0.0
2021-06-11 17:05:41,0,0.0,0.0
2021-06-11 17:05:48,0,0.0,0.0
2021-06-11 17:05:54,0,0.0,0.0
2021-06-11 17:05:59,0,0.0,0.0
2021-06-11 17:06:16,0,0.0,0.0
2021-06-11 17:07:08,0,0.0,0.0
2021-06-11 17:07:11,0,0.0,0.0
2021-06-11 17:07:13,0,0.0,0.0
2021-06-11 17:07:15,0,0.0,0.0
2021-06-11 17:07:22,0,0.0,0.0
2021-06-11 17:07:28,0,0.0,0.0
2021-06-11 17:09:13,0,0.0,0.0
2021-06-11 17:09:27,0,0.0,0.0
2021-06-11 17:11:00,0,0.0,0.0
2021-06-11 17:11:51,0,0.0,0.0
2021-06-11 17:13:26,0,0.0,0.0
2021-06-11 17:14:21,0,0.0,0.0
2021-06-11 17:14:56,0,0.0,0.0
2021-06-11 17:14:58,0,0.0,0.0
2021-06-11 17:15:01,0,0.0,0.0
2021-06-11 17:15:07,0,0.0,0.0
2021-06-11 17:16:15,0,0.0,0.0
2021-06-11 17:16:17,0,0.0,0.0
2021-06-11 17:17:00,0,0.0,0.0
2021-06-11 17:17:03,0,0.0,0.0
2021-06-11 17:17:13,0,0.0,0.0
2021-06-11 17:17:15,0,0.0,0.0
2021-06-11 17:17:17,0,0.0,0.0
2021-06-11 17:17:20,0,0.0,0.0
2021-06-11 17:17:22,0,0.0,0.0
2021-06-11 17:17:27,0,0.0,0.0
2021-06-11 17:17:29,0,0.0,0.0
2021-06-11 17:17:51,0,0.0,0.0
2021-06-11 17:43:25,536,696.8,1232.8
2021-06-11 17:43:27,536,696.8,1232.8
2021-06-11 17:43:29,545,708.5,1253.5
2021-06-11 17:43:32,545,708.5,1253.5
2021-06-11 17:43:34,545,708.5,1253.5
2021-06-11 17:43:36,556,722.8,1278.8
2021-06-11 17:43:38,556,722.8,1278.8
2021-06-11 17:43:41,581,755.3,1336.3
2021-06-11 17:43:43,581,755.3,1336.3
2021-06-11 17:43:45,581,755.3,1336.3
2021-06-11 17:43:47,596,774.8,1370.8
2021-06-11 17:43:49,596,774.8,1370.8
2021-06-11 17:43:52,596,774.8,1370.8
2021-06-11 17:43:54,636,826.8,1462.8
2021-06-11 17:43:56,636,826.8,1462.8
2021-06-11 17:43:58,636,826.8,1462.8
2021-06-11 17:44:00,621,807.3,1428.3
2021-06-11 17:44:03,621,807.3,1428.3
2021-06-11 17:44:05,583,757.9,1340.9
2021-06-11 17:44:07,583,757.9,1340.9
2021-06-11 17:44:09,583,757.9,1340.9
2021-06-11 17:44:12,548,712.4,1260.4
2021-06-11 17:44:14,548,712.4,1260.4
2021-06-11 17:44:16,548,712.4,1260.4
2021-06-11 17:44:18,522,678.6,1200.6
2021-06-11 17:44:20,522,678.6,1200.6
2021-06-11 17:44:23,522,678.6,1200.6
2021-06-11 17:44:25,534,694.2,1228.2
2021-06-11 17:44:27,534,694.2,1228.2
2021-06-11 17:44:29,534,694.2,1228.2
2021-06-11 17:44:31,543,705.9,1248.9
2021-06-11 17:44:34,543,705.9,1248.9
2021-06-11 17:44:36,522,678.6,1200.6
2021-06-11 17:44:38,522,678.6,1200.6
2021-06-11 17:44:40,522,678.6,1200.6
2021-06-11 17:44:42,526,683.8,1209.8
2021-06-11 17:44:45,526,683.8,1209.8
2021-06-11 17:44:47,526,683.8,1209.8
2021-06-11 17:44:49,529,687.7,1216.7
2021-06-11 17:44:51,529,687.7,1216.7
2021-06-11 17:44:53,529,687.7,1216.7
2021-06-11 17:44:56,529,687.7,1216.7
2021-06-11 17:44:58,529,687.7,1216.7
2021-06-11 17:45:00,529,687.7,1216.7
2021-06-11 17:45:02,536,696.8,1232.8
2021-06-11 17:45:04,536,696.8,1232.8
2021-06-11 17:45:07,546,709.8,1255.8
2021-06-11 17:45:09,546,709.8,1255.8
2021-06-11 17:45:11,546,709.8,1255.8
2021-06-11 17:45:13,560,728.0,1288.0
2021-06-11 17:45:15,560,728.0,1288.0
2021-06-11 17:45:18,560,728.0,1288.0
2021-06-11 17:45:20,547,711.1,1258.1
2021-06-11 17:45:22,547,711.1,1258.1
2021-06-11 17:45:24,547,711.1,1258.1
2021-06-11 17:45:26,538,699.4,1237.4
2021-06-11 17:45:29,538,699.4,1237.4
2021-06-11 17:45:31,538,699.4,1237.4
2021-06-11 17:45:33,636,826.8,1462.8
2021-06-11 17:45:35,636,826.8,1462.8
2021-06-11 17:45:37,545,708.5,1253.5
2021-06-11 17:45:40,545,708.5,1253.5
2021-06-11 17:45:42,545,708.5,1253.5
2021-06-11 17:45:44,535,695.5,1230.5
2021-06-11 17:45:46,535,695.5,1230.5
2021-06-11 17:45:48,535,695.5,1230.5
2021-06-11 17:45:51,540,702.0,1242.0
2021-06-11 17:45:53,540,702.0,1242.0
2021-06-11 17:45:55,540,702.0,1242.0
2021-06-11 17:45:57,581,755.3,1336.3
2021-06-11 17:45:59,581,755.3,1336.3
2021-06-11 17:46:02,581,755.3,1336.3
2021-06-11 17:46:04,623,809.9,1432.9
2021-06-11 17:46:06,623,809.9,1432.9
2021-06-11 17:46:08,624,811.2,1435.2
2021-06-11 17:46:10,624,811.2,1435.2
2021-06-11 17:46:13,624,811.2,1435.2
2021-06-11 17:46:15,605,786.5,1391.5
2021-06-11 17:46:17,605,786.5,1391.5
2021-06-11 17:46:19,605,786.5,1391.5
2021-06-11 17:46:21,553,718.9,1271.9
2021-06-11 17:46:24,553,718.9,1271.9
2021-06-11 17:46:26,553,718.9,1271.9
2021-06-11 17:46:28,564,733.2,1297.2
2021-06-11 17:46:30,564,733.2,1297.2
2021-06-11 17:46:32,564,733.2,1297.2
2021-06-11 17:46:35,579,752.7,1331.7
2021-06-11 17:46:37,579,752.7,1331.7
2021-06-11 17:46:39,611,794.3,1405.3
2021-06-11 17:46:41,611,794.3,1405.3
2021-06-11 17:46:43,611,794.3,1405.3
2021-06-11 17:46:46,572,743.6,1315.6
2021-06-11 17:46:48,572,743.6,1315.6
2021-06-11 17:46:50,572,743.6,1315.6
2021-06-11 17:46:52,543,705.9,1248.9
2021-06-11 17:46:54,543,705.9,1248.9
2021-06-11 17:46:57,543,705.9,1248.9
2021-06-11 17:46:59,553,718.9,1271.9
2021-06-11 17:47:01,553,718.9,1271.9
2021-06-11 17:47:03,553,718.9,1271.9
2021-06-11 17:47:05,533,692.9,1225.9
2021-06-11 17:47:08,533,692.9,1225.9
2021-06-11 17:47:10,538,699.4,1237.4
2021-06-11 17:47:12,538,699.4,1237.4
2021-06-11 17:47:14,538,699.4,1237.4
2021-06-11 17:47:17,655,851.5,1506.5
2021-06-11 17:47:19,655,851.5,1506.5
2021-06-11 17:47:21,655,851.5,1506.5
2021-06-11 17:47:23,531,690.3,1221.3
2021-06-11 17:47:26,531,690.3,1221.3
2021-06-11 17:47:28,531,690.3,1221.3
2021-06-11 17:47:30,537,698.1,1235.1
2021-06-11 17:47:32,537,698.1,1235.1
2021-06-11 17:47:34,526,683.8,1209.8
2021-06-11 17:47:37,526,683.8,1209.8
2021-06-11 17:47:39,526,683.8,1209.8
2021-06-11 17:47:41,547,711.1,1258.1
2021-06-11 17:47:43,547,711.1,1258.1
2021-06-11 17:47:45,547,711.1,1258.1
2021-06-11 17:47:48,530,689.0,1219.0
2021-06-11 17:47:50,530,689.0,1219.0
2021-06-11 17:47:52,530,689.0,1219.0
2021-06-11 17:47:54,673,874.9,1547.9
2021-06-11 17:47:56,673,874.9,1547.9
2021-06-11 17:47:59,673,874.9,1547.9
2021-06-11 17:48:01,543,705.9,1248.9
2021-06-11 17:48:03,543,705.9,1248.9
2021-06-11 17:48:05,548,712.4,1260.4
2021-06-11 17:48:07,548,712.4,1260.4
2021-06-11 17:48:10,548,712.4,1260.4
2021-06-11 17:48:12,563,731.9,1294.9
2021-06-11 17:48:14,563,731.9,1294.9
2021-06-11 17:48:16,563,731.9,1294.9
2021-06-11 17:48:18,543,705.9,1248.9
2021-06-11 17:48:21,543,705.9,1248.9
2021-06-11 17:48:23,543,705.9,1248.9
2021-06-11 17:48:25,539,700.7,1239.7
2021-06-11 17:48:27,539,700.7,1239.7
2021-06-11 17:48:29,539,700.7,1239.7
2021-06-11 17:48:32,529,687.7,1216.7
2021-06-11 17:48:34,529,687.7,1216.7
2021-06-11 17:48:36,538,699.4,1237.4
2021-06-11 17:48:38,538,699.4,1237.4
2021-06-11 17:48:40,538,699.4,1237.4
2021-06-11 17:48:43,552,717.6,1269.6
2021-06-11 17:48:45,552,717.6,1269.6
2021-06-11 17:48:47,552,717.6,1269.6
2021-06-11 17:48:49,613,796.9,1409.9
2021-06-11 17:48:52,613,796.9,1409.9
2021-06-11 17:48:54,613,796.9,1409.9
2021-06-11 17:48:56,595,773.5,1368.5
2021-06-11 17:48:58,595,773.5,1368.5
2021-06-11 17:49:00,595,773.5,1368.5
2021-06-11 17:49:03,571,742.3,1313.3
2021-06-11 17:49:05,571,742.3,1313.3
2021-06-11 17:49:07,563,731.9,1294.9
2021-06-11 17:49:09,563,731.9,1294.9
2021-06-11 17:49:11,563,731.9,1294.9
2021-06-11 17:49:14,544,707.2,1251.2
2021-06-11 17:49:16,544,707.2,1251.2
2021-06-11 17:49:18,544,707.2,1251.2
2021-06-11 17:49:20,549,713.7,1262.7
2021-06-11 17:49:22,549,713.7,1262.7
2021-06-11 17:49:25,549,713.7,1262.7
2021-06-11 17:49:27,550,715.0,1265.0
2021-06-11 17:49:29,550,715.0,1265.0
2021-06-11 17:49:31,550,715.0,1265.0
2021-06-11 17:49:33,570,741.0,1311.0
2021-06-11 17:49:36,570,741.0,1311.0
2021-06-11 17:49:38,570,741.0,1311.0
2021-06-11 17:49:40,580,754.0,1334.0
2021-06-11 17:49:42,580,754.0,1334.0
2021-06-11 17:49:44,635,825.5,1460.5
2021-06-11 17:49:47,635,825.5,1460.5
2021-06-11 17:49:49,635,825.5,1460.5
2021-06-11 17:49:51,554,720.2,1274.2
2021-06-11 17:49:53,554,720.2,1274.2
2021-06-11 17:49:55,554,720.2,1274.2
2021-06-11 17:49:58,558,725.4,1283.4
2021-06-11 17:50:00,558,725.4,1283.4
2021-06-11 17:50:02,558,725.4,1283.4
2021-06-11 17:50:04,541,703.3,1244.3
2021-06-11 17:50:07,541,703.3,1244.3
2021-06-11 17:50:09,541,703.3,1244.3
2021-06-11 17:50:11,533,692.9,1225.9
2021-06-11 17:50:13,533,692.9,1225.9
2021-06-11 17:50:15,540,702.0,1242.0
2021-06-11 17:50:18,540,702.0,1242.0
2021-06-11 17:50:20,540,702.0,1242.0
2021-06-11 17:50:22,533,692.9,1225.9
2021-06-11 17:50:24,533,692.9,1225.9
2021-06-11 17:50:27,533,692.9,1225.9
2021-06-11 17:50:29,517,672.1,1189.1
2021-06-11 17:50:31,517,672.1,1189.1
2021-06-11 17:50:33,517,672.1,1189.1
2021-06-11 17:50:36,538,699.4,1237.4
2021-06-11 17:50:38,538,699.4,1237.4
2021-06-11 17:50:40,524,681.2,1205.2
2021-06-11 17:50:42,524,681.2,1205.2
2021-06-11 17:50:44,524,681.2,1205.2
2021-06-11 17:50:47,572,743.6,1315.6
2021-06-11 17:50:49,572,743.6,1315.6
2021-06-11 17:50:51,572,743.6,1315.6
2021-06-11 17:50:53,550,715.0,1265.0
2021-06-11 17:50:55,550,715.0,1265.0
2021-06-11 17:50:58,550,715.0,1265.0
2021-06-11 17:51:00,541,703.3,1244.3
2021-06-11 17:51:02,541,703.3,1244.3
2021-06-11 17:51:07,539,700.7,1239.7
2021-06-11 17:51:10,539,700.7,1239.7
2021-06-11 17:51:12,577,750.1,1327.1
2021-06-11 17:51:14,577,750.1,1327.1
2021-06-11 17:51:16,577,750.1,1327.1
2021-06-11 17:51:19,569,739.7,1308.7
2021-06-11 17:51:21,569,739.7,1308.7
2021-06-11 17:51:23,547,711.1,1258.1
2021-06-11 17:51:25,547,711.1,1258.1
2021-06-11 17:51:27,547,711.1,1258.1
2021-06-11 17:51:30,574,746.2,1320.2
2021-06-11 17:51:32,574,746.2,1320.2
2021-06-11 17:51:34,574,746.2,1320.2
2021-06-11 17:51:36,636,826.8,1462.8
2021-06-11 17:51:38,636,826.8,1462.8
2021-06-11 17:51:41,636,826.8,1462.8
2021-06-11 17:51:43,617,802.1,1419.1
2021-06-11 17:51:45,617,802.1,1419.1
2021-06-11 17:51:47,617,802.1,1419.1
2021-06-11 17:51:49,554,720.2,1274.2
2021-06-11 17:51:52,554,720.2,1274.2
2021-06-11 17:51:54,560,728.0,1288.0
2021-06-11 17:51:56,560,728.0,1288.0
2021-06-11 17:51:58,560,728.0,1288.0
2021-06-11 17:52:00,584,759.2,1343.2
2021-06-11 17:52:03,584,759.2,1343.2
2021-06-11 17:52:05,584,759.2,1343.2
2021-06-11 17:52:07,610,793.0,1403.0
2021-06-11 17:52:09,610,793.0,1403.0
2021-06-11 17:52:12,610,793.0,1403.0
2021-06-11 17:52:14,579,752.7,1331.7
2021-06-11 17:52:16,579,752.7,1331.7
2021-06-11 17:52:18,579,752.7,1331.7
2021-06-11 17:52:21,550,715.0,1265.0
2021-06-11 17:52:23,550,715.0,1265.0
2021-06-11 17:52:25,545,708.5,1253.5
2021-06-11 17:52:27,545,708.5,1253.5
2021-06-11 17:52:29,545,708.5,1253.5
2021-06-11 17:52:32,535,695.5,1230.5
2021-06-11 17:52:34,535,695.5,1230.5
2021-06-11 17:52:36,535,695.5,1230.5
2021-06-11 17:52:38,541,703.3,1244.3
2021-06-11 17:52:40,541,703.3,1244.3
2021-06-11 17:52:43,541,703.3,1244.3
2021-06-11 17:52:45,528,686.4,1214.4
2021-06-11 17:52:47,528,686.4,1214.4
2021-06-11 17:52:49,530,689.0,1219.0
2021-06-11 17:52:51,530,689.0,1219.0
2021-06-11 17:52:54,530,689.0,1219.0
2021-06-11 17:52:56,556,722.8,1278.8
2021-06-11 17:52:58,556,722.8,1278.8
2021-06-11 17:53:00,556,722.8,1278.8
2021-06-11 17:53:02,531,690.3,1221.3
2021-06-11 17:53:05,531,690.3,1221.3
2021-06-11 17:53:07,531,690.3,1221.3
2021-06-11 17:53:09,526,683.8,1209.8
2021-06-11 17:53:11,526,683.8,1209.8
2021-06-11 17:53:13,526,683.8,1209.8
2021-06-11 17:53:16,535,695.5,1230.5
2021-06-11 17:53:18,535,695.5,1230.5
2021-06-11 17:53:20,539,700.7,1239.7
2021-06-11 17:53:22,539,700.7,1239.7
2021-06-11 17:53:24,539,700.7,1239.7
2021-06-11 17:53:27,540,702.0,1242.0
2021-06-11 17:53:29,540,702.0,1242.0
2021-06-11 17:53:31,540,702.0,1242.0
2021-06-11 17:53:33,540,702.0,1242.0
2021-06-11 17:53:35,540,702.0,1242.0
2021-06-11 17:53:38,540,702.0,1242.0
2021-06-11 17:53:40,544,707.2,1251.2
2021-06-11 17:53:42,544,707.2,1251.2
2021-06-11 17:53:44,544,707.2,1251.2
2021-06-11 17:53:46,523,679.9,1202.9
2021-06-11 17:53:49,523,679.9,1202.9
2021-06-11 17:53:51,556,722.8,1278.8
2021-06-11 17:53:53,556,722.8,1278.8
2021-06-11 17:53:55,556,722.8,1278.8
2021-06-11 17:53:57,559,726.7,1285.7
2021-06-11 17:54:00,559,726.7,1285.7
2021-06-11 17:54:02,559,726.7,1285.7
2021-06-11 17:54:04,554,720.2,1274.2
2021-06-11 17:54:06,554,720.2,1274.2
2021-06-11 17:54:08,554,720.2,1274.2
2021-06-11 17:54:11,561,729.3,1290.3
2021-06-11 17:54:13,561,729.3,1290.3
2021-06-11 17:54:15,561,729.3,1290.3
2021-06-11 17:54:17,566,735.8,1301.8
2021-06-11 17:54:19,566,735.8,1301.8
2021-06-11 17:54:22,592,769.6,1361.6
2021-06-11 17:54:24,592,769.6,1361.6
2021-06-11 17:54:26,592,769.6,1361.6
2021-06-11 17:54:28,629,817.7,1446.7
2021-06-11 17:54:30,629,817.7,1446.7
2021-06-11 17:54:33,629,817.7,1446.7
2021-06-11 17:54:35,593,770.9,1363.9
2021-06-11 17:54:37,593,770.9,1363.9
2021-06-11 17:54:39,593,770.9,1363.9
2021-06-11 17:54:41,559,726.7,1285.7
2021-06-11 17:54:44,559,726.7,1285.7
2021-06-11 17:54:46,559,726.7,1285.7
2021-06-11 17:54:48,546,709.8,1255.8
2021-06-11 17:54:50,546,709.8,1255.8
2021-06-11 17:54:52,541,703.3,1244.3
2021-06-11 17:54:55,541,703.3,1244.3
2021-06-11 17:54:57,541,703.3,1244.3
2021-06-11 17:54:59,538,699.4,1237.4
2021-06-11 17:55:01,538,699.4,1237.4
2021-06-11 17:55:03,538,699.4,1237.4
2021-06-11 17:55:06,550,715.0,1265.0
2021-06-11 17:55:08,550,715.0,1265.0
2021-06-11 17:55:10,550,715.0,1265.0
2021-06-11 17:55:12,581,755.3,1336.3
2021-06-11 17:55:14,581,755.3,1336.3
2021-06-11 17:55:17,581,755.3,1336.3
2021-06-11 17:55:19,589,765.7,1354.7
2021-06-11 17:55:21,589,765.7,1354.7
2021-06-11 17:55:23,573,744.9,1317.9
2021-06-11 17:55:25,573,744.9,1317.9
2021-06-11 17:55:28,573,744.9,1317.9
2021-06-11 17:55:30,538,699.4,1237.4
2021-06-11 17:55:32,538,699.4,1237.4
2021-06-11 17:55:34,538,699.4,1237.4
2021-06-11 17:55:37,536,696.8,1232.8
2021-06-11 17:55:39,536,696.8,1232.8
2021-06-11 17:55:41,536,696.8,1232.8
2021-06-11 17:55:43,535,695.5,1230.5
2021-06-11 17:55:45,535,695.5,1230.5
2021-06-11 17:55:48,535,695.5,1230.5
2021-06-11 17:55:50,543,705.9,1248.9
2021-06-11 17:55:52,543,705.9,1248.9
2021-06-11 17:55:54,546,709.8,1255.8
2021-06-11 17:55:56,546,709.8,1255.8
2021-06-11 17:55:59,546,709.8,1255.8
2021-06-11 17:56:01,550,715.0,1265.0
2021-06-11 17:56:03,550,715.0,1265.0
2021-06-11 17:56:05,550,715.0,1265.0
2021-06-11 17:56:08,545,708.5,1253.5
2021-06-11 17:56:10,545,708.5,1253.5
2021-06-11 17:56:13,549,713.7,1262.7
2021-06-11 17:56:15,549,713.7,1262.7
2021-06-11 17:56:17,549,713.7,1262.7
2021-06-11 17:56:20,545,708.5,1253.5
2021-06-11 17:56:22,545,708.5,1253.5
2021-06-11 17:56:24,545,708.5,1253.5
2021-06-11 17:56:26,547,711.1,1258.1
2021-06-11 17:56:28,547,711.1,1258.1
2021-06-11 17:56:31,547,711.1,1258.1
2021-06-11 17:56:33,548,712.4,1260.4
2021-06-11 17:56:35,548,712.4,1260.4
2021-06-11 17:56:37,548,712.4,1260.4
2021-06-11 17:56:40,543,705.9,1248.9
2021-06-11 17:56:42,543,705.9,1248.9
2021-06-11 17:56:44,543,705.9,1248.9
2021-06-11 17:56:46,543,705.9,1248.9
2021-06-11 17:56:48,543,705.9,1248.9
2021-06-11 17:56:51,560,728.0,1288.0
2021-06-11 17:56:53,560,728.0,1288.0
2021-06-11 17:56:55,560,728.0,1288.0
2021-06-11 17:56:57,581,755.3,1336.3
2021-06-11 17:56:59,581,755.3,1336.3
2021-06-11 17:57:02,581,755.3,1336.3
2021-06-11 17:57:04,567,737.1,1304.1
2021-06-11 17:57:06,567,737.1,1304.1
2021-06-11 17:57:08,567,737.1,1304.1
2021-06-11 17:57:10,610,793.0,1403.0
2021-06-11 17:57:13,610,793.0,1403.0
2021-06-11 17:57:15,635,825.5,1460.5
2021-06-11 17:57:17,635,825.5,1460.5
2021-06-11 17:57:19,635,825.5,1460.5
2021-06-11 17:57:21,573,744.9,1317.9
2021-06-11 17:57:24,573,744.9,1317.9
2021-06-11 17:57:26,573,744.9,1317.9
2021-06-11 17:57:28,538,699.4,1237.4
2021-06-11 17:57:30,538,699.4,1237.4
